ID;ESPACIOS CULTURALES;Museo de Antioquia;Biblioteca Pública Piloto;Jardín Botánico;Parque Explora;Planetario
18FN02;Biblioteca Pública Piloto;7;1;0,142857143;0,142857143;7
18FN02;Jardín Botánico;7;7;1;0,2;0,2
18FN02;Parque Explora;7;7;5;1;7
18FN02;Planetario;1;0,142857143;5;0,142857143;1
18FN04 ;Museo de Antioquia;1;1;0,333333333;0,333333333;1
18FN04 ;Biblioteca Pública Piloto;1;1;0,2;0,333333333;0,333333333
18FN04 ;Jardín Botánico;3;5;1;1;0,333333333
18FN04 ;Parque Explora;3;3;3;1;2
18FN04 ;Planetario;1;3;3;0,5;1
18FN05;Museo de Antioquia;1;1;0,333333333;0,166666667;0,166666667
18FN05;Biblioteca Pública Piloto;1;1;1;1;1
18FN05;Jardín Botánico;3;1;1;0,333333333;0,333333333
18FN05;Parque Explora;6;1;3;1;1
18FN05;Planetario;6;3;3;1;1
18FN06;Museo de Antioquia;1;0,2;0,2;1;1
18FN06;Biblioteca Pública Piloto;5;1;0,2;5;5
18FN06;Jardín Botánico;5;5;1;5;5
18FN06;Parque Explora;1;0,2;0,2;1;1
18FN06;Planetario;1;5;5;1;1
18FN07;Museo de Antioquia;1;0,125;0,125;0,111111111;8
18FN07;Biblioteca Pública Piloto;8;1;8;0,111111111;8
18FN07;Jardín Botánico;8;0,125;1;0,111111111;8
18FN07;Parque Explora;9;9;9;1;7
18FN07;Planetario;0,125;0,125;0,125;0,142857143;1
18FN09;Museo de Antioquia;1;1;0,2;7;7
18FN09;Biblioteca Pública Piloto;1;1;1;1;1
18FN09;Jardín Botánico;5;1;1;9;9
18FN09;Parque Explora;0,142857143;1;0,111111111;1;0,2
18FN09;Planetario;0,142857143;1;0,111111111;5;1
18FN10;Museo de Antioquia;1;1;0,142857143;0,142857143;0,333333333
18FN10;Biblioteca Pública Piloto;1;1;1;1;1
18FN10;Jardín Botánico;7;1;1;3;6
18FN10;Parque Explora;7;1;0,333333333;1;2
18FN10;Planetario;3;1;0,166666667;0,5;1
18FN11;Museo de Antioquia;1;9;0,333333333;0,333333333;5
18FN11;Biblioteca Pública Piloto;0,111111111;1;0,142857143;0,166666667;0,333333333
18FN11;Jardín Botánico;3;7;1;1;3
18FN11;Parque Explora;3;6;1;1;5
18FN11;Planetario;0,2;3;0,333333333;0,2;1
18FN12;Museo de Antioquia;1;3;0,111111111;0,333333333;1
18FN12;Biblioteca Pública Piloto;0,333333333;1;0,111111111;0,166666667;0,333333333
18FN12;Jardín Botánico;9;9;1;0,5;0,2
18FN12;Parque Explora;3;6;2;1;1
18FN12;Planetario;1;3;5;1;1
18FN13;Museo de Antioquia;1;5;0,142857143;0,111111111;0,142857143
18FN13;Biblioteca Pública Piloto;0,2;1;0,142857143;0,111111111;0,142857143
18FN13;Jardín Botánico;7;9;1;0,333333333;1
18FN13;Parque Explora;9;9;3;1;3
18FN13;Planetario;7;7;1;0,333333333;1
18FN14;Museo de Antioquia;1;5;0,142857143;0,2;0,2
18FN14;Biblioteca Pública Piloto;0,2;1;0,333333333;0,5;0,333333333
18FN14;Jardín Botánico;7;3;1;1;7
18FN14;Parque Explora;5;2;1;1;1
18FN14;Planetario;5;3;0,142857143;1;1
18IN15;Museo de Antioquia;1;1;1;5;1
18IN15;Biblioteca Pública Piloto;1;1;1;7;1
18IN15;Jardín Botánico;1;1;1;3;3
18IN15;Parque Explora;0,2;0,142857143;0,333333333;1;0,2
18IN15;Planetario;1;1;0,333333333;5;1
18IE16;Museo de Antioquia;1;1;0,333333333;0,2;1
18IE16;Biblioteca Pública Piloto;1;1;1;1;1
18IE16;Jardín Botánico;3;1;1;0,333333333;1
18IE16;Parque Explora;5;1;3;1;1
18IE16;Planetario;1;1;1;1;1
18IE17;Museo de Antioquia;1;1;0,2;1;1
18IE17;Biblioteca Pública Piloto;1;1;1;1;1
18IE17;Jardín Botánico;5;1;1;5;7
18IE17;Parque Explora;1;1;0,2;1;1
18IE17;Planetario;1;1;0,142857143;1;1
18IE18;Museo de Antioquia;1;1;0,25;1;1
18IE18;Biblioteca Pública Piloto;4;1;1;1;1
18IE18;Jardín Botánico;1;1;1;1;1
18IE18;Parque Explora;1;1;1;1;1
18IE18;Planetario;1;1;1;1;1
18IE19;Museo de Antioquia;1;1;1;1;1
18IE19;Biblioteca Pública Piloto;1;1;1;1;1
18IE19;Jardín Botánico;1;1;1;1;1
18IE19;Parque Explora;1;1;1;1;1
18IE19;Planetario;1;1;1;1;1
18IN20 ;Museo de Antioquia;1;5;0,2;0,2;0,2
18IN20 ;Biblioteca Pública Piloto;0,2;1;0,2;0,2;0,2
18IN20 ;Jardín Botánico;5;5;1;0,166666667;0,166666667
18IN20 ;Parque Explora;5;5;6;1;0,2
18IN20 ;Planetario;5;5;5;5;1
18IE21;Museo de Antioquia;1;1;3;1;1
18IE21;Biblioteca Pública Piloto;1;1;1;1;1
18IE21;Jardín Botánico;0,333333333;1;1;1;1
18IE21;Parque Explora;1;1;1;1;1
18IE21;Planetario;1;1;1;1;1
18IN23;Museo de Antioquia;1;1;5;1;1
18IN23;Biblioteca Pública Piloto;1;1;3;1;3
18IN23;Jardín Botánico;0,2;0,333333333;1;7;7
18IN23;Parque Explora;1;1;7;1;0,333333333
18IN23;Planetario;1;0,333333333;0,142857143;3;1
18IN24;Museo de Antioquia;1;1;7;7;1
18IN24;Biblioteca Pública Piloto;1;1;1;1;1
18IN24;Jardín Botánico;0,142857143;1;1;0,142857143;1
18IN24;Parque Explora;0,142857143;1;7;1;1
18IN24;Planetario;1;1;1;1;1
18FN25;Museo de Antioquia;1;0,333333333;0,142857143;0,333333333;1
18FN25;Biblioteca Pública Piloto;3;1;0,333333333;0,2;1
18FN25;Jardín Botánico;7;3;1;3;1
18FN25;Parque Explora;3;5;0,333333333;1;1
18FN25;Planetario;1;1;1;1;1
19IN02;Museo de Antioquia;1;0,166666667;6;0,125;0,111111111
19IN02;Biblioteca Pública Piloto;6;1;8;0,111111111;8
19IN02;Jardín Botánico;0,166666667;0,125;1;0,142857143;0,25
19IN02;Parque Explora;8;9;7;1;0,125
19IN02;Planetario;9;0,125;4;8;1
19IN05;Museo de Antioquia;1;1;9;7;9
19IN05;Biblioteca Pública Piloto;0,111111111;1;1;1;1
19IN05;Jardín Botánico;0,111111111;1;1;7;9
19IN05;Parque Explora;0,142857143;1;0,142857143;1;9
19IN05;Planetario;0,111111111;1;0,111111111;0,111111111;1
19IN07;Museo de Antioquia;1;1;0,142857143;9;0,142857143
19IN07;Biblioteca Pública Piloto;1;1;1;1;1
19IN07;Jardín Botánico;7;1;1;9;7
19IN07;Parque Explora;0,111111111;1;0,111111111;1;7
19IN07;Planetario;7;1;0,142857143;0,142857143;1
19FN10;Museo de Antioquia;1;0,142857143;0,111111111;0,111111111;1
19FN10;Biblioteca Pública Piloto;7;1;1;0,2;1
19FN10;Jardín Botánico;9;1;1;0,111111111;1
19FN10;Parque Explora;9;5;9;1;1
19FN10;Planetario;1;1;1;1;1
19FN11;Museo de Antioquia;1;1;0,111111111;0,111111111;0,142857143
19FN11;Biblioteca Pública Piloto;1;1;1;1;1
19FN11;Jardín Botánico;9;1;1;7;9
19FN11;Parque Explora;9;1;0,142857143;1;7
19FN11;Planetario;7;1;0,111111111;0,142857143;1
19FN14;Museo de Antioquia;1;1;0,111111111;9;9
19FN14;Biblioteca Pública Piloto;1;1;1;1;1
19FN14;Jardín Botánico;9;1;1;9;9
19FN14;Parque Explora;0,111111111;1;0,111111111;1;7
19FN14;Planetario;0,111111111;1;0,111111111;0,142857143;1
19FN15;Museo de Antioquia;1;8;0,166666667;0,166666667;0,2
19FN15;Biblioteca Pública Piloto;0,125;1;0,125;0,166666667;0,166666667
19FN15;Jardín Botánico;6;8;1;4;0,2
19FN15;Parque Explora;6;6;0,25;1;0,25
19FN15;Planetario;5;6;5;4;1
19FN16;Museo de Antioquia;1;1;1;0,111111111;0,111111111
19FN16;Biblioteca Pública Piloto;1;1;1;1;1
19FN16;Jardín Botánico;1;1;1;1;1
19FN16;Parque Explora;9;1;1;1;8
19FN16;Planetario;9;1;1;0,125;1
19FN18;Museo de Antioquia;1;1;0,111111111;0,111111111;1
19FN18;Biblioteca Pública Piloto;1;1;1;1;1
19FN18;Jardín Botánico;9;2;1;9;1
19FN18;Parque Explora;9;1;0,111111111;1;1
19FN18;Planetario;1;1;1;1;1
19FN19;Museo de Antioquia;1;1;0,142857143;0,125;0,111111111
19FN19;Biblioteca Pública Piloto;1;1;1;1;1
19FN19;Jardín Botánico;7;1;1;0,125;0,111111111
19FN19;Parque Explora;8;1;8;1;9
19FN19;Planetario;9;1;9;0,111111111;1
19FN20;Museo de Antioquia;1;0,125;0,111111111;0,111111111;1
19FN20;Biblioteca Pública Piloto;8;1;0,125;0,111111111;1
19FN20;Jardín Botánico;9;8;1;0,142857143;1
19FN20;Parque Explora;9;9;7;1;1
19FN20;Planetario;1;1;1;1;1
19FN21;Museo de Antioquia;1;1;0,111111111;1;1
19FN21;Biblioteca Pública Piloto;1;1;1;1;1
19FN21;Jardín Botánico;9;1;1;1;1
19FN21;Parque Explora;1;1;1;1;1
19FN21;Planetario;1;1;1;1;1
19FN22;Museo de Antioquia;1;1;9;1;1
19FN22;Biblioteca Pública Piloto;1;1;1;1;1
19FN22;Jardín Botánico;0,111111111;1;1;1;1
19FN22;Parque Explora;1;1;1;1;1
19FN22;Planetario;1;1;1;1;1
19FN23;Museo de Antioquia;1;1;0,111111111;0,111111111;0,111111111
19FN23;Biblioteca Pública Piloto;1;1;1;1;1
19FN23;Jardín Botánico;9;1;1;0,111111111;8
19FN23;Parque Explora;9;1;9;1;0,111111111
19FN23;Planetario;9;1;0,125;9;1
19FN24;Museo de Antioquia;1;5;0,333333333;0,2;1
19FN24;Biblioteca Pública Piloto;0,2;1;0,2;0,142857143;1
19FN24;Jardín Botánico;3;5;1;0,2;1
19FN24;Parque Explora;5;7;5;1;1
19FN24;Planetario;1;1;1;1;1
19FN25;Museo de Antioquia;1;1;0,2;0,2;0,142857143
19FN25;Biblioteca Pública Piloto;1;1;1;1;1
19FN25;Jardín Botánico;5;1;1;0,2;0,142857143
19FN25;Parque Explora;5;1;5;1;0,142857143
19FN25;Planetario;7;1;7;7;1
20FN01;Museo de Antioquia;1;0,333333333;0,333333333;0,111111111;0,111111111
20FN01;Biblioteca Pública Piloto;3;1;0,142857143;0,142857143;0,333333333
20FN01;Jardín Botánico;3;7;1;5;5
20FN01;Parque Explora;9;7;0,2;1;0,111111111
20FN01;Planetario;9;3;0,2;9;1
20FN02;Museo de Antioquia;1;7;0,333333333;0,333333333;7
20FN02;Biblioteca Pública Piloto;0,142857143;1;0,111111111;0,142857143;0,333333333
20FN02;Jardín Botánico;3;9;1;9;5
20FN02;Parque Explora;3;7;0,111111111;1;0,2
20FN02;Planetario;7;3;0,2;5;1
20FN03;Museo de Antioquia;1;5;0,142857143;0,333333333;0,333333333
20FN03;Biblioteca Pública Piloto;0,2;1;9;0,333333333;0,2
20FN03;Jardín Botánico;7;0,111111111;1;0,333333333;0,142857143
20FN03;Parque Explora;3;3;3;1;0,2
20FN03;Planetario;3;5;7;5;1
20FN04;Museo de Antioquia;1;5;5;0,142857143;1
20FN04;Biblioteca Pública Piloto;0,2;1;1;0,333333333;0,2
20FN04;Jardín Botánico;0,2;1;1;0,333333333;1
20FN04;Parque Explora;7;3;3;1;5
20FN04;Planetario;1;5;1;0,2;1
20FN05;Museo de Antioquia;1;5;1;0,2;3
20FN05;Biblioteca Pública Piloto;0,2;1;0,333333333;0,142857143;0,333333333
20FN05;Jardín Botánico;1;3;1;0,142857143;5
20FN05;Parque Explora;5;7;7;1;9
20FN05;Planetario;0,333333333;3;0,2;0,111111111;1
20FN06;Museo de Antioquia;1;5;0,111111111;0,333333333;5
20FN06;Biblioteca Pública Piloto;0,2;1;0,142857143;0,333333333;5
20FN06;Jardín Botánico;9;7;1;0,2;3
20FN06;Parque Explora;3;3;5;1;3
20FN06;Planetario;0,2;0,2;0,333333333;0,333333333;1
20FN07;Museo de Antioquia;1;5;7;0,2;0,142857143
20FN07;Biblioteca Pública Piloto;0,2;1;0,142857143;0,142857143;0,2
20FN07;Jardín Botánico;0,142857143;7;1;0,142857143;0,2
20FN07;Parque Explora;5;7;7;1;0,142857143
20FN07;Planetario;7;5;5;7;1
20FN08;Museo de Antioquia;1;3;3;0,333333333;0,111111111
20FN08;Biblioteca Pública Piloto;0,333333333;1;0,142857143;0,2;0,333333333
20FN08;Jardín Botánico;0,333333333;7;1;0,2;0,333333333
20FN08;Parque Explora;3;5;5;1;0,2
20FN08;Planetario;9;3;3;5;1
20FN09;Museo de Antioquia;1;0,142857143;0,2;0,2;5
20FN09;Biblioteca Pública Piloto;7;1;0,333333333;3;9
20FN09;Jardín Botánico;5;3;1;0,142857143;3
20FN09;Parque Explora;5;0,333333333;7;1;5
20FN09;Planetario;0,2;0,111111111;0,333333333;0,2;1
20FN10;Museo de Antioquia;1;0,111111111;0,333333333;0,142857143;0,333333333
20FN10;Biblioteca Pública Piloto;9;1;0,333333333;0,142857143;0,111111111
20FN10;Jardín Botánico;3;3;1;7;7
20FN10;Parque Explora;7;7;0,142857143;1;0,2
20FN10;Planetario;3;9;0,142857143;5;1
20FN11;Museo de Antioquia;1;0,333333333;0,142857143;3;0,142857143
20FN11;Biblioteca Pública Piloto;3;1;0,2;7;0,2
20FN11;Jardín Botánico;7;5;1;3;7
20FN11;Parque Explora;0,333333333;0,142857143;0,333333333;1;0,142857143
20FN11;Planetario;7;5;0,142857143;7;1
20FN12;Museo de Antioquia;1;0,2;0,2;7;0,2
20FN12;Biblioteca Pública Piloto;5;1;0,2;1;0,333333333
20FN12;Jardín Botánico;5;5;1;3;7
20FN12;Parque Explora;0,142857143;1;0,333333333;1;0,2
20FN12;Planetario;5;3;0,142857143;5;1
20FN13;Museo de Antioquia;1;9;0,333333333;0,333333333;7
20FN13;Biblioteca Pública Piloto;0,111111111;1;0,2;0,333333333;5
20FN13;Jardín Botánico;3;5;1;5;7
20FN13;Parque Explora;3;3;0,2;1;7
20FN13;Planetario;0,142857143;0,2;0,142857143;0,142857143;1
20FN14;Museo de Antioquia;1;0,333333333;0,2;0,111111111;5
20FN14;Biblioteca Pública Piloto;3;1;3;3;0,333333333
20FN14;Jardín Botánico;5;0,333333333;1;0,333333333;9
20FN14;Parque Explora;9;0,333333333;3;1;0,142857143
20FN14;Planetario;0,2;3;0,111111111;7;1
20FN15;Museo de Antioquia;1;3;1;1;0,2
20FN15;Biblioteca Pública Piloto;0,333333333;1;1;1;1
20FN15;Jardín Botánico;1;1;1;1;1
20FN15;Parque Explora;1;1;1;1;1
20FN15;Planetario;5;1;1;1;1
20FN16;Museo de Antioquia;1;3;0,333333333;0,2;0,111111111
20FN16;Biblioteca Pública Piloto;0,333333333;1;0,142857143;0,142857143;0,2
20FN16;Jardín Botánico;3;7;1;0,2;7
20FN16;Parque Explora;5;7;5;1;3
20FN16;Planetario;9;5;0,142857143;0,333333333;1
20FN17;Museo de Antioquia;1;5;0,2;0,333333333;7
20FN17;Biblioteca Pública Piloto;0,2;1;0,142857143;0,142857143;0,142857143
20FN17;Jardín Botánico;5;7;1;5;9
20FN17;Parque Explora;3;7;0,2;1;7
20FN17;Planetario;0,142857143;7;0,111111111;0,142857143;1
20FN18;Museo de Antioquia;1;0,142857143;9;0,2;0,333333333
20FN18;Biblioteca Pública Piloto;7;1;7;0,333333333;0,333333333
20FN18;Jardín Botánico;0,111111111;0,142857143;1;0,2;0,2
20FN18;Parque Explora;5;3;5;1;0,142857143
20FN18;Planetario;3;3;5;7;1
20FN19;Museo de Antioquia;1;0,142857143;0,333333333;0,142857143;0,333333333
20FN19;Biblioteca Pública Piloto;7;1;0,2;0,2;0,142857143
20FN19;Jardín Botánico;3;5;1;0,111111111;0,2
20FN19;Parque Explora;7;5;9;1;0,2
20FN19;Planetario;3;7;5;5;1
20FN20;Museo de Antioquia;1;5;0,142857143;0,142857143;0,333333333
20FN20;Biblioteca Pública Piloto;0,2;1;0,142857143;0,142857143;0,142857143
20FN20;Jardín Botánico;7;7;1;5;5
20FN20;Parque Explora;7;7;0,2;1;7
20FN20;Planetario;3;7;0,2;0,142857143;1
20FN21;Museo de Antioquia;1;1;1;1;7
20FN21;Biblioteca Pública Piloto;1;1;0,142857143;0,2;5
20FN21;Jardín Botánico;1;7;1;1;5
20FN21;Parque Explora;1;5;1;1;5
20FN21;Planetario;0,142857143;0,2;5;5;1
20FN22;Museo de Antioquia;1;0,142857143;0,142857143;0,142857143;0,333333333
20FN22;Biblioteca Pública Piloto;7;1;3;7;3
20FN22;Jardín Botánico;7;0,333333333;1;0,142857143;0,333333333
20FN22;Parque Explora;7;0,142857143;7;1;9
20FN22;Planetario;3;0,333333333;3;0,111111111;1
20FN23;Museo de Antioquia;1;3;0,142857143;0,111111111;7
20FN23;Biblioteca Pública Piloto;0,333333333;1;5;7;1
20FN23;Jardín Botánico;7;0,2;1;1;1
20FN23;Parque Explora;9;0,142857143;1;1;3
20FN23;Planetario;0,142857143;1;1;0,333333333;1
20FN24;Museo de Antioquia;1;3;0,2;0,111111111;0,2
20FN24;Biblioteca Pública Piloto;0,333333333;1;0,142857143;0,111111111;0,2
20FN24;Jardín Botánico;5;7;1;7;5
20FN24;Parque Explora;9;9;0,142857143;1;3
20FN24;Planetario;5;5;0,2;0,333333333;1
21FN01;Museo de Antioquia;1;5;5;5;5
21FN01;Biblioteca Pública Piloto;0,2;1;7;7;7
21FN01;Jardín Botánico;0,2;0,142857143;1;3;5
21FN01;Parque Explora;0,2;0,142857143;0,333333333;1;3
21FN01;Planetario;0,2;0,142857143;0,2;0,333333333;1
21FN02;Museo de Antioquia;1;0,2;0,333333333;7;5
21FN02;Biblioteca Pública Piloto;5;1;5;5;5
21FN02;Jardín Botánico;3;0,2;1;7;7
21FN02;Parque Explora;0,142857143;0,2;0,142857143;1;0,2
21FN02;Planetario;0,2;0,2;0,142857143;5;1
21FN04;Museo de Antioquia;1;5;0,2;5;5
21FN04;Biblioteca Pública Piloto;0,2;1;7;7;7
21FN04;Jardín Botánico;5;0,142857143;1;7;7
21FN04;Parque Explora;0,2;0,142857143;0,142857143;1;0,142857143
21FN04;Planetario;0,2;0,142857143;0,142857143;7;1
21FN05;Museo de Antioquia;1;0,142857143;3;0,111111111;0,111111111
21FN05;Biblioteca Pública Piloto;7;1;5;1;1
21FN05;Jardín Botánico;0,333333333;0,2;1;0,2;0,2
21FN05;Parque Explora;9;1;5;1;1
21FN05;Planetario;9;1;5;1;1
21FN06;Museo de Antioquia;1;5;0,142857143;0,2;0,2
21FN06;Biblioteca Pública Piloto;0,2;1;0,142857143;0,142857143;0,142857143
21FN06;Jardín Botánico;7;7;1;7;7
21FN06;Parque Explora;5;7;0,142857143;1;0,142857143
21FN06;Planetario;5;7;0,142857143;7;1
21FN07;Museo de Antioquia;1;0,2;0,333333333;0,333333333;0,333333333
21FN07;Biblioteca Pública Piloto;5;1;5;5;5
21FN07;Jardín Botánico;3;0,2;1;3;3
21FN07;Parque Explora;3;0,2;0,333333333;1;1
21FN07;Planetario;3;0,2;0,333333333;1;1
21FN08;Museo de Antioquia;1;0,142857143;5;5;5
21FN08;Biblioteca Pública Piloto;7;1;7;7;7
21FN08;Jardín Botánico;0,2;0,142857143;1;5;5
21FN08;Parque Explora;0,2;0,142857143;0,2;1;3
21FN08;Planetario;0,2;0,142857143;0,2;0,333333333;1
21FN09;Museo de Antioquia;1;7;0,142857143;7;7
21FN09;Biblioteca Pública Piloto;0,142857143;1;0,142857143;0,142857143;0,142857143
21FN09;Jardín Botánico;7;7;1;7;7
21FN09;Parque Explora;0,142857143;7;0,142857143;1;7
21FN09;Planetario;0,142857143;7;0,142857143;0,142857143;1
21FN10;Museo de Antioquia;1;5;5;0,2;0,2
21FN10;Biblioteca Pública Piloto;0,2;1;5;0,2;5
21FN10;Jardín Botánico;0,2;0,2;1;0,2;0,2
21FN10;Parque Explora;5;5;5;1;5
21FN10;Planetario;5;0,2;5;0,2;1
21FN11;Museo de Antioquia;1;7;0,142857143;0,111111111;0,111111111
21FN11;Biblioteca Pública Piloto;0,142857143;1;0,142857143;0,111111111;0,142857143
21FN11;Jardín Botánico;7;7;1;0,111111111;0,142857143
21FN11;Parque Explora;9;9;9;1;9
21FN11;Planetario;9;7;7;0,111111111;1
21FN12;Museo de Antioquia;1;7;0,111111111;7;7
21FN12;Biblioteca Pública Piloto;0,142857143;1;0,111111111;0,142857143;0,142857143
21FN12;Jardín Botánico;9;9;1;0,142857143;0,142857143
21FN12;Parque Explora;0,142857143;7;7;1;0,142857143
21FN12;Planetario;0,142857143;7;7;7;1
21FN13;Museo de Antioquia;1;0,333333333;0,333333333;1;1
21FN13;Biblioteca Pública Piloto;3;1;0,333333333;3;3
21FN13;Jardín Botánico;3;3;1;3;3
21FN13;Parque Explora;1;0,333333333;0,333333333;1;1
21FN13;Planetario;1;0,333333333;0,333333333;1;1
21FN14;Museo de Antioquia;1;0,2;0,2;0,142857143;0,2
21FN14;Biblioteca Pública Piloto;5;1;0,2;0,142857143;0,2
21FN14;Jardín Botánico;5;5;1;5;3
21FN14;Parque Explora;7;7;0,2;1;5
21FN14;Planetario;5;5;0,333333333;0,2;1
21FN15;Museo de Antioquia;1;0,111111111;7;0,111111111;0,142857143
21FN15;Biblioteca Pública Piloto;9;1;7;9;1
21FN15;Jardín Botánico;0,142857143;0,142857143;1;0,2;0,2
21FN15;Parque Explora;9;0,111111111;5;1;0,333333333
21FN15;Planetario;7;1;5;3;1
21FN16;Museo de Antioquia;1;5;3;7;7
21FN16;Biblioteca Pública Piloto;0,2;1;3;5;5
21FN16;Jardín Botánico;0,333333333;0,333333333;1;5;5
21FN16;Parque Explora;0,142857143;0,2;0,2;1;1
21FN16;Planetario;0,142857143;0,2;0,2;1;1
21FN17;Museo de Antioquia;1;5;7;5;5
21FN17;Biblioteca Pública Piloto;0,2;1;7;3;3
21FN17;Jardín Botánico;0,142857143;0,142857143;1;0,333333333;0,333333333
21FN17;Parque Explora;0,2;0,333333333;3;1;1
21FN17;Planetario;0,2;0,333333333;3;1;1
21IN18;Museo de Antioquia;1;7;5;3;3
21IN18;Biblioteca Pública Piloto;0,142857143;1;7;5;3
21IN18;Jardín Botánico;0,2;0,142857143;1;7;7
21IN18;Parque Explora;0,333333333;0,2;0,142857143;1;1
21IN18;Planetario;0,333333333;0,333333333;0,142857143;1;1
21IN19;Museo de Antioquia;1;3;3;3;3
21IN19;Biblioteca Pública Piloto;0,333333333;1;3;3;3
21IN19;Jardín Botánico;0,333333333;0,333333333;1;3;3
21IN19;Parque Explora;0,333333333;0,333333333;0,333333333;1;3
21IN19;Planetario;0,333333333;0,333333333;0,333333333;0,333333333;1
21IN20;Museo de Antioquia;1;5;5;5;5
21IN20;Biblioteca Pública Piloto;0,2;1;0,2;0,2;0,2
21IN20;Jardín Botánico;0,2;5;1;0,2;0,2
21IN20;Parque Explora;0,2;5;5;1;3
21IN20;Planetario;0,2;5;5;0,333333333;1
21IN21;Museo de Antioquia;1;5;5;5;5
21IN21;Biblioteca Pública Piloto;0,2;1;0,333333333;3;3
21IN21;Jardín Botánico;0,2;3;1;3;3
21IN21;Parque Explora;0,2;0,333333333;0,333333333;1;3
21IN21;Planetario;0,2;0,333333333;0,333333333;0,333333333;1
21IN22;Museo de Antioquia;1;5;5;5;5
21IN22;Biblioteca Pública Piloto;0,2;1;7;0,2;7
21IN22;Jardín Botánico;0,2;0,142857143;1;0,2;0,2
21IN22;Parque Explora;0,2;5;5;1;5
21IN22;Planetario;0,2;0,142857143;5;0,2;1
21IN23;Museo de Antioquia;1;5;3;3;3
21IN23;Biblioteca Pública Piloto;0,2;1;0,333333333;0,2;0,2
21IN23;Jardín Botánico;0,333333333;3;1;5;5
21IN23;Parque Explora;0,333333333;5;0,2;1;3
21IN23;Planetario;0,333333333;5;0,2;0,333333333;1
21IN24;Museo de Antioquia;1;7;5;5;5
21IN24;Biblioteca Pública Piloto;0,142857143;1;5;5;5
21IN24;Jardín Botánico;0,2;0,2;1;5;5
21IN24;Parque Explora;0,2;0,2;0,2;1;3
21IN24;Planetario;0,2;0,2;0,2;0,333333333;1
21IN25;Museo de Antioquia;1;7;0,2;7;7
21IN25;Biblioteca Pública Piloto;0,142857143;1;0,2;3;3
21IN25;Jardín Botánico;5;5;1;5;5
21IN25;Parque Explora;0,142857143;0,333333333;0,2;1;1
21IN25;Planetario;0,142857143;0,333333333;0,2;1;1
